Mach_bin,CL_bin,Frequency
0.6572448979591836,0.46285714285714286,5.0
0.6572448979591836,0.4657142857142857,4.0
0.6572448979591836,0.4685714285714286,9.0
0.6572448979591836,0.4714285714285714,11.0
0.6572448979591836,0.47428571428571425,4.0
0.6572448979591836,0.47714285714285715,10.0
0.6572448979591836,0.48,7.0
0.6572448979591836,0.4828571428571429,13.0
0.6572448979591836,0.4857142857142857,19.0
0.6572448979591836,0.48857142857142855,20.0
0.6572448979591836,0.49142857142857144,13.0
0.6572448979591836,0.4942857142857143,16.0
0.6572448979591836,0.4971428571428571,16.0
0.6572448979591836,0.5,27.0
0.6572448979591836,0.5028571428571429,22.0
0.6572448979591836,0.5057142857142857,19.0
0.6572448979591836,0.5085714285714286,10.0
0.6572448979591836,0.5114285714285715,8.0
0.6572448979591836,0.5142857142857142,1.0
0.6572448979591836,0.5171428571428571,6.0
0.6572448979591836,0.52,4.0
0.6572448979591836,0.5228571428571428,5.0
0.6572448979591836,0.5257142857142857,5.0
0.6572448979591836,0.5285714285714286,6.0
0.6572448979591836,0.5314285714285714,1.0
0.6572448979591836,0.5342857142857143,3.0
0.6572448979591836,0.5371428571428571,6.0
0.6572448979591836,0.5399999999999999,11.0
0.6572448979591836,0.5428571428571428,11.0
0.6572448979591836,0.5457142857142857,14.0
0.6572448979591836,0.5485714285714285,21.0
0.6572448979591836,0.5514285714285714,17.0
0.6572448979591836,0.5542857142857143,21.0
0.6572448979591836,0.5571428571428572,37.0
0.6572448979591836,0.5599999999999999,41.0
0.6572448979591836,0.5628571428571428,28.0
0.6572448979591836,0.5657142857142856,30.0
0.6572448979591836,0.5685714285714285,18.0
0.6572448979591836,0.5714285714285714,4.0
0.6572448979591836,0.5742857142857143,8.0
0.6572448979591836,0.5771428571428571,7.0
0.663469387755102,0.44,0.0
0.663469387755102,0.44285714285714284,0.0
0.663469387755102,0.44571428571428573,0.0
0.663469387755102,0.44857142857142857,0.0
0.663469387755102,0.4514285714285714,0.0
0.663469387755102,0.4542857142857143,0.0
0.663469387755102,0.45714285714285713,0.0
0.663469387755102,0.46,0.0
0.663469387755102,0.46285714285714286,0.0
0.663469387755102,0.4657142857142857,0.0
0.663469387755102,0.4685714285714286,0.0
0.663469387755102,0.4714285714285714,0.0
0.663469387755102,0.47428571428571425,0.0
0.663469387755102,0.47714285714285715,0.0
0.663469387755102,0.48,0.0
0.663469387755102,0.4828571428571429,0.0
0.663469387755102,0.4857142857142857,0.0
0.663469387755102,0.48857142857142855,0.0
0.663469387755102,0.49142857142857144,0.0
0.663469387755102,0.4942857142857143,0.0
0.663469387755102,0.4971428571428571,0.0
0.663469387755102,0.5,0.0
0.663469387755102,0.5028571428571429,0.0
0.663469387755102,0.5057142857142857,0.0
0.663469387755102,0.5085714285714286,0.0
0.663469387755102,0.5114285714285715,0.0
0.663469387755102,0.5142857142857142,0.0
0.663469387755102,0.5171428571428571,0.0
0.663469387755102,0.52,0.0
0.663469387755102,0.5228571428571428,0.0
0.663469387755102,0.5257142857142857,0.0
0.663469387755102,0.5285714285714286,1.0
0.663469387755102,0.5314285714285714,0.0
0.663469387755102,0.5342857142857143,0.0
0.663469387755102,0.5371428571428571,1.0
0.663469387755102,0.5399999999999999,0.0
0.663469387755102,0.5428571428571428,0.0
0.663469387755102,0.5457142857142857,0.0
0.663469387755102,0.5485714285714285,0.0
0.663469387755102,0.5514285714285714,0.0
0.663469387755102,0.5542857142857143,0.0
0.663469387755102,0.5571428571428572,0.0
0.663469387755102,0.5599999999999999,0.0
0.663469387755102,0.5628571428571428,0.0
